customer_id,survey_datetime,produto_codigo,qtd_acessos_app_30d,qtd_reclamacoes_90d,tempo_resolucao_horas,suitability_pendente
00520,2025-11-14 00:00:00,PRD_CDB,9,0.0,27.2,0
00269,2025-12-11 00:00:00,PRD_CDB,4,0.0,14.0,0
00300,2026-05-31 00:00:00,PRD_FND,5,0.0,6.7,0
00123,2026-03-03 00:00:00,PRD_CAR,3,1.0,44.0,0
0000159,2025-10-08 00:00:00-03:00,PRD_CDB,6,0.0,32.9,0
00278,2025-11-27 00:00:00,PRD_TES,3,0.0,20.8,0
00400,2026-02-28 00:00:00,PRD_CDB,4,0.0,23.1,0
00459,2026-05-27 00:00:00,PRD_CDB,5,0.0,10.8,0
00048,2025-11-26 00:00:00,PRD_FND,12,0.0,5.5,0
00153,2026-05-20 00:00:00,PRD_CDB,9,0.0,11.8,0
00338,2026-03-17 00:00:00,PRD_COE,11,0.0,26.8,1
00369,2026-03-01 00:00:00,PRD_TES,6,0.0,5.4,0
00086,2026-03-10 00:00:00,PRD_CDB,13,0.0,6.9,1
00336,2025-10-04 00:00:00,PRD_TES,5,0.0,8.1,0
00269,2026-01-02 00:00:00,PRD_COE,6,0.0,25.0,0
00362,2026-01-30 00:00:00,PRD_FND,7,0.0,19.6,1
00111,2025-09-20 00:00:00,PRD_CDB,4,0.0,18.4,0
00001,2025-07-27 00:00:00,PRD_CDB,6,0.0,26.1,0
00411,2026-01-20 00:00:00,PRD_FND,7,0.0,22.5,0
00079,2025-07-23 00:00:00,PRD_TES,15,0.0,20.7,0
00270,2025-08-30 00:00:00,PRD_CDB,5,0.0,24.3,0
00316,2026-03-11 00:00:00,PRD_CDB,8,0.0,24.8,0
00523,2026-06-12 00:00:00,PRD_CAR,9,0.0,43.6,1
00395,2025-07-14 00:00:00,PRD_FND,10,0.0,38.9,0
00294,2026-04-25 00:00:00,PRD_TES,3,0.0,27.6,0
00377,2026-02-01 00:00:00,PRD_TES,5,0.0,16.3,0
00469,2026-04-11 00:00:00,PRD_CDB,8,0.0,15.1,0
00090,2026-01-10 00:00:00,PRD_TES,9,0.0,29.9,0
00519,2025-12-04 00:00:00,PRD_CDB,7,0.0,17.6,0
00538,2026-05-28 00:00:00,PRD_TES,8,0.0,34.2,1
00001,2025-08-08 00:00:00,PRD_TES,4,0.0,20.3,0
00195,2025-07-05 00:00:00,PRD_TES,17,0.0,11.0,0
00358,2025-09-20 00:00:00,PRD_TES,4,0.0,10.5,0
00409,2025-09-07 00:00:00,PRD_FND,7,0.0,33.4,0
00522,2026-06-14 00:00:00,PRD_CAR,7,0.0,72.7,0
00178,2025-10-05 00:00:00,PRD_FND,9,1.0,15.5,0
00496,2025-09-15 00:00:00,PRD_TES,9,0.0,18.0,0
00032,2025-11-07 00:00:00,PRD_CDB,12,0.0,35.9,0
00372,2025-09-11 00:00:00,PRD_FND,9,0.0,11.8,0
00280,2025-11-18 00:00:00,PRD_CDB,8,1.0,12.8,0
00219,2026-03-17 00:00:00,PRD_TES,7,0.0,29.5,0
00472,2025-10-19 00:00:00,PRD_CAR,3,0.0,39.1,0
00517,2025-11-21 00:00:00,PRD_CDB,8,0.0,14.2,1
00539,2025-12-09 00:00:00,PRD_COE,3,1.0,40.6,0
00178,2026-05-29 00:00:00,PRD_TES,2,0.0,37.8,0
00055,2026-01-18 00:00:00,PRD_CAR,5,0.0,28.2,0
00048,2026-01-05 00:00:00,PRD_CDB,9,0.0,24.7,0
00247,2025-11-18 00:00:00,PRD_FND,5,0.0,6.7,0
00195,2025-09-12 00:00:00,PRD_CDB,2,0.0,15.2,0
00402,2026-01-17 00:00:00,PRD_TES,6,0.0,17.3,0
00313,2025-12-24 00:00:00,PRD_TES,5,0.0,26.7,1
00271,2026-05-01 00:00:00,PRD_CAR,5,0.0,74.6,0
00462,2026-04-04 00:00:00,PRD_CDB,11,0.0,17.2,0
00287,2026-02-28 00:00:00,PRD_CAR,11,1.0,70.1,0
00380,2026-05-12 00:00:00,PRD_FND,7,0.0,17.6,0
00078,2026-02-09 00:00:00,PRD_FND,12,0.0,16.3,1
00260,2025-11-21 00:00:00,PRD_COE,11,0.0,28.9,0
0000410,2025-12-05 00:00:00,PRD_FND,2,0.0,1.0,0
00007,2025-08-17 00:00:00,PRD_FND,4,,3.4,0
00216,2026-02-07 00:00:00,PRD_FND,9,0.0,23.1,0
00158,2026-03-17 00:00:00,PRD_FND,5,0.0,11.9,0
00039,2026-04-26 00:00:00,PRD_CDB,9,0.0,16.3,0
00470,2026-06-18 00:00:00,PRD_COE,11,0.0,11.9,0
00228,2025-08-04 00:00:00,PRD_TES,5,0.0,1.0,0
00445,2025-08-21 00:00:00,PRD_TES,9,0.0,24.4,0
00031,2025-07-24 00:00:00,PRD_FND,9,0.0,1.0,0
00263,2025-09-05 00:00:00,PRD_TES,12,0.0,15.4,0
0000447,2026-04-08 00:00:00,PRD_TES,11,0.0,32.1,0
00195,2026-05-19 00:00:00,PRD_CAR,9,0.0,57.4,0
00048,2026-01-19 00:00:00,PRD_COE,3,0.0,23.6,0
00304,2026-04-23 00:00:00,PRD_FND,9,0.0,33.9,0
00387,2025-08-21 00:00:00,PRD_TES,8,0.0,6.9,0
00272,2025-11-06 00:00:00,PRD_TES,5,0.0,13.8,0
00484,2025-11-12 00:00:00,PRD_TES,6,1.0,28.5,0
00482,2025-10-08 00:00:00,PRD_CAR,9,0.0,36.7,1
00202,2026-02-10 00:00:00,PRD_CDB,3,0.0,36.5,0
00203,2025-09-21 00:00:00,PRD_TES,7,0.0,1.0,0
00057,2025-07-20 00:00:00,PRD_FND,6,1.0,32.3,0
00039,2026-04-15 00:00:00,PRD_CAR,6,0.0,88.0,0
00486,2026-04-27 00:00:00,PRD_CDB,4,0.0,9.3,0
00391,2026-04-25 00:00:00,PRD_CAR,4,0.0,77.3,0
00297,2026-05-01 00:00:00,PRD_FND,7,0.0,16.0,0
00527,2026-06-08 00:00:00,PRD_TES,10,0.0,18.5,0
00239,2026-06-10 00:00:00,PRD_FND,12,0.0,22.6,0
00368,2026-06-20 00:00:00,PRD_TES,12,0.0,19.8,0
00294,2026-04-28 00:00:00,PRD_COE,2,0.0,18.3,1
00038,2025-08-21 00:00:00,PRD_FND,4,0.0,21.6,0
00525,2026-04-21 00:00:00,PRD_TES,7,0.0,38.1,0
00257,2025-11-19 00:00:00,PRD_FND,16,,38.0,0
00066,2025-09-05 00:00:00,PRD_TES,9,1.0,32.2,0
00498,2026-04-23 00:00:00,PRD_CAR,5,1.0,86.7,0
00292,2025-10-10 00:00:00,PRD_CAR,7,0.0,57.3,0
00273,2025-11-18 00:00:00,PRD_COE,14,1.0,20.9,0
00286,2026-03-19 00:00:00,PRD_CAR,9,0.0,28.0,0
00530,2026-03-30 00:00:00,PRD_CAR,7,0.0,64.8,1
00085,2026-04-29 00:00:00,PRD_TES,11,0.0,12.4,0
00292,2025-10-19 00:00:00,PRD_COE,6,0.0,23.8,1
00378,2025-11-15 00:00:00,PRD_TES,6,0.0,1.0,1
00159,2025-08-13 00:00:00,PRD_CDB,2,,11.1,0
00351,2026-03-04 00:00:00,PRD_CAR,7,0.0,32.0,0
00332,2026-03-05 00:00:00,PRD_CDB,4,0.0,27.3,0
00169,2026-03-26 00:00:00,PRD_FND,6,0.0,10.9,1
00109,2026-06-10 00:00:00,PRD_CDB,4,0.0,34.7,0
00355,2025-08-10 00:00:00,PRD_CAR,1,1.0,41.0,0
00103,2025-10-02 00:00:00,PRD_FND,4,1.0,28.8,0
00541,2026-07-03 00:00:00,PRD_CAR,6,0.0,76.5,1
00454,2026-01-15 00:00:00,PRD_FND,7,0.0,41.8,0
00372,2025-09-19 00:00:00,PRD_FND,8,0.0,26.2,1
00408,2026-04-28 00:00:00,PRD_CDB,11,0.0,25.9,0
00255,2025-07-08 00:00:00,PRD_TES,8,0.0,26.7,0
00545,2026-05-27 00:00:00,PRD_CAR,11,0.0,47.8,0
00239,2025-11-01 00:00:00,PRD_FND,9,0.0,18.6,0
00453,2025-12-05 00:00:00,PRD_FND,4,0.0,22.5,1
00311,2026-06-16 00:00:00,PRD_CAR,4,0.0,64.9,0
00377,2025-10-04 00:00:00,PRD_CDB,2,0.0,21.8,0
00396,2025-10-21 00:00:00,PRD_TES,5,0.0,20.7,0
00201,2025-11-23 00:00:00,PRD_FND,8,0.0,1.0,0
00125,2026-03-01 00:00:00,PRD_CDB,11,0.0,23.8,0
00010,2026-06-21 00:00:00,PRD_CAR,10,0.0,59.3,1
00238,2026-06-27 00:00:00,PRD_CDB,5,0.0,30.0,1
00089,2026-07-09 00:00:00,PRD_CAR,5,1.0,106.2,0
00172,2025-09-30 00:00:00,PRD_CAR,6,1.0,32.5,0
00158,2025-11-20 00:00:00,PRD_FND,8,0.0,7.8,0
00459,2026-01-09 00:00:00,PRD_TES,4,0.0,21.5,0
00202,2026-05-10 00:00:00,PRD_CAR,12,1.0,73.3,0
00259,2025-10-08 00:00:00,PRD_CAR,3,0.0,42.5,0
00416,2026-05-02 00:00:00,PRD_CAR,3,1.0,84.0,0
00092,2026-04-24 00:00:00,PRD_FND,8,1.0,24.8,0
00038,2026-03-23 00:00:00,PRD_TES,3,0.0,24.3,0
00173,2025-12-13 00:00:00,PRD_TES,4,0.0,20.6,0
00075,2026-02-06 00:00:00,PRD_CAR,3,0.0,15.7,0
00381,2025-09-06 00:00:00,PRD_TES,3,1.0,36.8,0
00214,2025-07-02 00:00:00,PRD_FND,8,0.0,32.3,0
00149,2026-01-27 00:00:00,PRD_CAR,5,1.0,54.0,0
00284,2026-03-25 00:00:00,PRD_CAR,10,1.0,69.0,0
00106,2025-12-19 00:00:00,PRD_FND,8,0.0,16.8,1
00490,2025-11-22 00:00:00,PRD_CAR,9,0.0,42.5,0
00503,2025-11-12 00:00:00,PRD_TES,6,0.0,18.8,0
00387,2026-03-11 00:00:00,PRD_CDB,10,1.0,30.9,0
00112,2026-06-26 00:00:00,PRD_COE,14,0.0,17.4,0
00393,2025-11-22 00:00:00,PRD_CDB,6,0.0,6.9,0
00228,2026-05-13 00:00:00,PRD_CAR,8,0.0,88.5,0
00434,2025-12-14 00:00:00,PRD_CAR,11,0.0,45.7,0
00264,2025-07-23 00:00:00,PRD_TES,2,0.0,18.3,0
00515,2025-07-15 00:00:00,PRD_FND,10,0.0,35.7,0
00377,2025-10-04 00:00:00,PRD_CDB,2,0.0,21.8,0
00276,2025-12-07 00:00:00,PRD_CAR,5,0.0,49.9,0
00237,2025-11-16 00:00:00,PRD_FND,6,1.0,33.5,0
00068,2025-09-27 00:00:00,PRD_CDB,6,0.0,8.0,0
00001,2025-07-27 00:00:00,PRD_CDB,6,0.0,26.1,0
00400,2026-02-28 00:00:00,PRD_CDB,4,0.0,23.1,0
00402,2026-01-17 00:00:00,PRD_TES,6,0.0,17.3,0
00196,2026-01-08 00:00:00,PRD_FND,12,0.0,24.0,0
00153,2026-05-20 00:00:00,PRD_CDB,9,0.0,11.8,0
00394,2025-11-21 00:00:00,PRD_CDB,6,0.0,35.4,0
00092,2026-04-24 00:00:00,PRD_FND,8,1.0,24.8,0
00393,2026-01-13 00:00:00,PRD_FND,10,0.0,16.7,0
00427,2025-11-08 00:00:00,PRD_TES,2,1.0,34.4,0
